4,2
8,4
12,4
16,4
20,3
24,3
28,0
32,0
36,1
40,2
44,3
48,3
52,3
56,4
60,1
64,3
68,2
72,3
76,3
80,4
84,4
88,3
92,0
96,3
100,1
104,2
108,2
112,3
116,3
120,2
124,2
128,1
132,3
136,3
140,3
144,4
148,2
152,3
156,5
160,3
164,3
168,5
172,4
176,3
180,4
184,3
188,2
192,3
196,3
200,3
204,3
208,2
212,1
216,1
220,1
224,1
228,2
232,2
236,1
240,1
244,1
248,1
252,1
256,1
260,1
264,1
268,1
272,1
276,1
280,1
284,1
288,1
292,1
296,1
300,1
304,1
308,2
312,1
316,1
320,1
324,2
328,2
332,3
336,3
340,2
344,3
348,4
352,1
356,1
360,1
364,1
368,1
372,1
376,1
380,1
384,1
388,1
392,1
396,1
400,1
404,1
408,2
412,1
416,1
420,2
424,3
428,3
432,3
436,3
440,3
444,3
448,5
452,6
456,1
460,2
464,4
468,6
472,7
476,7
480,6
484,7
488,7
492,6
496,7
500,3
504,3
508,2
512,1
516,1
520,1
524,1
528,1
532,1
536,1
540,2
544,2
548,2
552,1
556,1
560,1
564,2
568,4
572,4
576,5
580,4
584,4
588,6
592,6
596,7
600,7
604,5
608,5
612,4
616,5
620,4
624,3
628,2
632,2
636,1
640,1
644,1
648,2
652,1
656,3
660,4
664,3
668,3
672,4
676,3
680,3
684,2
688,3
692,3
696,3
700,3
704,2
708,2
712,3
716,4
720,4
724,4
728,5
732,7
736,5
740,7
744,5
748,3
752,6
756,4
760,5
764,3
768,4
772,6
776,5
780,5
784,5
788,6
792,5
796,4
800,2
804,7
808,7
812,6
816,6
820,4
824,4
828,5
832,5
836,4
840,4
844,4
848,1
852,3
856,5
860,4
864,4
868,4
872,5
876,4
880,5
884,6
888,5
892,5
896,5
900,5
904,6
908,4
912,3
916,4
920,3
924,3
928,2
932,2
936,1
940,1
944,1
948,1
952,1
956,1
960,1
964,1
968,1
972,1
976,1
980,1
984,1
988,1
992,1
996,1
1000,1
1004,1
1008,1
1012,2
1016,2
1020,3
1024,3
1028,3
1032,3
1036,3
1040,3
1044,2
1048,3
1052,3
1056,3
1060,1
1064,4
1068,3
1072,3
1076,2
1080,3
1084,2
1088,4
1092,3
1096,4
1100,3
1104,2
1108,3
1112,1
1116,3
1120,3
1124,3
1128,3
1132,3
1136,3
1140,2
1144,2
1148,4
1152,2
1156,1
1160,1
1164,2
1168,1
1172,2
1176,5
1180,5
1184,7
1188,5
1192,5
1196,6
1200,6
1204,6
1208,5
1212,6
1216,7
1220,8
1224,8
1228,8
1232,8
1236,8
1240,9
1244,7
1248,7
1252,6
1256,6
1260,6
1264,6
1268,7
1272,7
1276,6
1280,7
1284,6
1288,6
1292,6
1296,6
1300,6
1304,6
1308,6
1312,6
1316,6
1320,5
1324,6
1328,6
1332,6
1336,6
1340,5
1344,6
1348,8
1352,7
1356,5
1360,6
1364,7
1368,7
1372,7
1376,5
1380,6
1384,6
1388,6
1392,5
1396,4
1400,4
1404,5
1408,4
1412,5
1416,3
1420,3
1424,4
1428,4
1432,3
1436,2
1440,4
1444,4
1448,5
1452,4
1456,4
1460,4
1464,4
1468,4
1472,5
1476,4
1480,4
1484,3
1488,3
1492,3
1496,4
1500,3
1504,3
1508,4
1512,4
1516,4
1520,4
1524,4
1528,4
1532,4
1536,4
1540,4
1544,4
1548,4
1552,4
1556,4
1560,4
1564,4
1568,4
1572,4
1576,3
1580,4
1584,4
1588,4
1592,4
1596,4
1600,5
1604,5
1608,5
1612,5
1616,4
1620,4
1624,2
1628,3
1632,3
1636,1
1640,4
1644,4
1648,4
1652,4
1656,4
1660,4
1664,4
1668,4
1672,4
1676,3
1680,3
1684,4
1688,3
1692,6
1696,5
1700,3
1704,1
1708,5
1712,4
1716,3
1720,6
1724,6
1728,7
1732,6
1736,4
1740,3
1744,4
1748,3
1752,3
1756,3
1760,3
1764,3
1768,3
1772,3
1776,4
1780,4
1784,5
1788,5
1792,4
1796,4
1800,4
