4,9
8,9
12,9
16,9
20,9
24,9
28,9
32,9
36,8
40,9
44,9
48,9
52,9
56,11
60,10
64,10
68,11
72,12
76,8
80,9
84,9
88,8
92,9
96,9
100,9
104,9
108,10
112,9
116,9
120,9
124,9
128,8
132,8
136,8
140,8
144,8
148,7
152,6
156,6
160,6
164,6
168,6
172,4
176,4
180,4
184,4
188,4
192,4
196,4
200,3
204,3
208,2
212,2
216,2
220,2
224,2
228,2
232,1
236,1
240,1
244,1
248,1
252,1
256,1
260,1
264,1
268,1
272,1
276,1
280,1
284,5
288,4
292,5
296,5
300,8
304,6
308,6
312,1
316,1
320,0
324,2
328,1
332,2
336,2
340,2
344,2
348,2
352,2
356,2
360,2
364,2
368,2
372,2
376,1
380,2
384,1
388,1
392,1
396,1
400,1
404,1
408,1
412,1
416,1
420,1
424,1
428,1
432,1
436,2
440,2
444,2
448,2
452,2
456,3
460,3
464,3
468,3
472,3
476,3
480,3
484,3
488,4
492,4
496,5
500,5
504,5
508,5
512,4
516,4
520,3
524,3
528,3
532,3
536,3
540,1
544,1
548,1
552,1
556,1
560,1
564,1
568,1
572,2
576,4
580,3
584,3
588,3
592,3
596,5
600,5
604,5
608,5
612,5
616,4
620,4
624,4
628,4
632,4
636,4
640,4
644,4
648,3
652,2
656,2
660,1
664,1
668,1
672,1
676,1
680,1
684,1
688,1
692,1
696,1
700,1
704,1
708,1
712,1
716,1
720,1
724,1
728,1
732,1
736,1
740,1
744,1
748,1
752,1
756,7
760,7
764,7
768,7
772,7
776,6
780,1
784,1
788,1
792,2
796,2
800,2
804,2
808,2
812,2
816,2
820,1
824,1
828,1
832,1
836,1
840,1
844,1
848,1
852,1
856,1
860,1
864,1
868,1
872,1
876,1
880,1
884,1
888,1
892,1
896,1
900,1
904,2
908,2
912,2
916,2
920,2
924,2
928,2
932,2
936,2
940,2
944,2
948,3
952,3
956,3
960,3
964,3
968,3
972,3
976,3
980,3
984,4
988,4
992,4
996,4
1000,4
1004,4
1008,4
1012,4
1016,4
1020,6
1024,7
1028,7
1032,8
1036,7
1040,7
1044,7
1048,7
1052,7
1056,7
1060,8
1064,8
1068,8
1072,8
1076,10
1080,10
1084,10
1088,10
1092,10
1096,9
1100,10
1104,9
1108,9
1112,9
1116,9
1120,9
1124,8
1128,8
1132,9
1136,8
1140,8
1144,8
1148,8
1152,8
1156,7
1160,7
1164,7
1168,7
1172,8
1176,9
1180,9
1184,10
1188,10
1192,11
1196,11
1200,11
1204,12
1208,12
1212,12
1216,12
1220,12
1224,13
1228,13
1232,13
1236,13
1240,13
1244,13
1248,13
1252,13
1256,11
1260,11
1264,12
1268,12
1272,10
1276,10
1280,9
1284,9
1288,9
1292,9
1296,9
1300,9
1304,9
1308,8
1312,8
1316,8
1320,8
1324,9
1328,9
1332,9
1336,9
1340,9
1344,9
1348,9
1352,9
1356,9
1360,9
1364,9
1368,9
1372,7
1376,7
1380,6
1384,5
1388,4
1392,4
1396,3
1400,3
1404,3
1408,4
1412,3
1416,3
1420,4
1424,4
1428,4
1432,3
1436,4
1440,4
1444,4
1448,4
1452,4
1456,4
1460,4
1464,4
1468,5
1472,5
1476,6
1480,5
1484,7
1488,7
1492,7
1496,6
1500,6
1504,6
1508,7
1512,7
1516,7
1520,7
1524,7
1528,5
1532,5
1536,5
1540,5
1544,6
1548,6
1552,6
1556,6
1560,6
1564,5
1568,5
1572,5
1576,5
1580,5
1584,5
1588,6
1592,5
1596,5
1600,5
1604,5
1608,5
1612,5
1616,5
1620,4
1624,3
1628,4
1632,4
1636,5
1640,6
1644,6
1648,6
1652,6
1656,6
1660,7
1664,7
1668,7
1672,7
1676,7
1680,7
1684,7
1688,7
1692,7
1696,7
1700,7
1704,7
1708,7
1712,7
1716,6
1720,6
1724,6
1728,6
1732,5
1736,5
1740,5
1744,5
1748,6
1752,6
1756,6
1760,6
1764,6
1768,6
1772,7
1776,7
1780,7
1784,7
1788,7
1792,7
1796,7
1800,7
