1,5
2,6
3,6
4,5
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,4
17,4
18,4
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,4
29,4
30,4
31,4
32,5
33,5
34,5
35,5
36,6
37,6
38,7
39,5
40,4
41,7
42,7
43,6
44,7
45,7
46,7
47,6
48,5
49,6
50,6
51,6
52,6
53,7
54,4
55,7
56,7
57,7
58,6
59,6
60,6
61,7
62,6
63,6
64,6
65,7
66,7
67,7
68,7
69,7
70,7
71,7
72,7
73,8
74,6
75,8
76,7
77,8
78,6
79,6
80,8
81,7
82,7
83,6
84,6
85,7
86,7
87,6
88,7
89,5
90,5
91,4
92,4
93,6
94,6
95,3
96,5
97,6
98,6
99,6
100,7
101,4
102,4
103,4
104,4
105,4
106,4
107,4
108,3
109,4
110,3
111,3
112,4
113,3
114,3
115,3
116,3
117,3
118,3
119,2
120,2
121,4
122,2
123,3
124,4
125,2
126,3
127,3
128,6
129,4
130,6
131,5
132,5
133,6
134,4
135,4
136,5
137,4
138,4
139,4
140,5
141,5
142,5
143,6
144,6
145,6
146,4
147,3
148,3
149,2
150,5
151,2
152,4
153,2
154,4
155,5
156,4
157,5
158,4
159,4
160,5
161,4
162,4
163,4
164,4
165,5
166,4
167,4
168,5
169,5
170,6
171,5
172,3
173,4
174,5
175,5
176,6
177,6
178,7
179,7
180,7
181,7
182,7
183,7
184,7
185,7
186,8
187,9
188,8
189,8
190,6
191,8
192,7
193,8
194,8
195,7
196,7
197,5
198,5
199,5
200,4
201,5
202,6
203,7
204,5
205,5
206,7
207,6
208,6
209,6
210,6
211,6
212,3
213,6
214,3
215,6
216,6
217,8
218,7
219,6
220,6
221,8
222,7
223,7
224,8
225,8
226,8
227,8
228,8
229,8
230,9
231,8
232,8
233,7
234,7
235,7
236,8
237,6
238,7
239,6
240,5
241,5
242,6
243,6
244,6
245,6
246,6
247,8
248,6
249,6
250,6
251,6
252,6
253,6
254,6
255,6
256,5
257,6
258,5
259,5
260,7
261,6
262,7
263,7
264,7
265,5
266,6
267,6
268,5
269,5
270,8
271,7
272,6
273,6
274,7
275,8
276,8
277,8
278,9
279,8
280,8
281,8
282,8
283,7
284,7
285,7
286,7
287,9
288,9
289,9
290,8
291,8
292,10
293,10
294,11
295,10
296,9
297,9
298,9
299,8
300,8
301,9
302,9
303,9
304,9
305,8
306,11
307,10
308,10
309,9
310,10
311,9
312,10
313,8
314,9
315,8
316,8
317,9
318,7
319,6
320,8
321,10
322,8
323,8
324,11
325,11
326,10
327,10
328,10
329,9
330,8
331,7
332,8
333,7
334,8
335,7
336,7
337,7
338,8
339,7
340,7
341,6
342,7
343,7
344,7
345,6
346,7
347,6
348,7
349,7
350,7
351,6
352,7
353,6
354,6
355,6
356,6
357,5
358,7
359,5
360,5
361,7
362,6
363,6
364,5
365,7
366,6
367,5
368,5
369,5
370,5
371,5
372,5
373,4
374,3
375,4
376,3
377,4
378,4
379,5
380,4
381,4
382,5
383,3
384,4
385,3
386,4
387,3
388,5
389,4
390,6
391,4
392,6
393,4
394,5
395,5
396,4
397,5
398,5
399,5
400,7
401,6
402,6
403,6
404,7
405,6
406,7
407,6
408,6
409,8
410,6
411,8
412,7
413,4
414,5
415,7
416,6
417,6
418,6
419,6
420,5
421,5
422,5
423,4
424,5
425,6
426,5
427,8
428,9
429,7
430,7
431,7
432,6
433,12
434,8
435,9
436,7
437,8
438,7
439,7
440,8
441,7
442,8
443,7
444,7
445,9
446,7
