1,2
2,4
3,4
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,5
13,4
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,6
26,6
27,5
28,4
29,5
30,4
31,4
32,4
33,4
34,4
35,4
36,5
37,5
38,4
39,5
40,4
41,4
42,5
43,4
44,4
45,5
46,3
47,4
48,3
49,3
50,3
51,3
52,3
53,2
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,4
63,4
64,4
65,3
66,4
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,1
78,2
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,2
88,2
89,1
90,2
91,2
92,2
93,3
94,3
95,3
96,3
97,3
98,3
99,3
100,3
101,3
102,2
103,2
104,2
105,2
106,2
107,2
108,3
109,4
110,5
111,5
112,5
113,5
114,5
115,5
116,5
117,5
118,5
119,4
120,4
121,4
122,4
123,4
124,4
125,4
126,4
127,4
128,4
129,4
130,4
131,4
132,4
133,5
134,4
135,4
136,4
137,4
138,4
139,4
140,4
141,4
142,4
143,5
144,2
145,3
146,3
147,3
148,2
149,1
150,2
151,1
152,1
153,2
154,2
155,4
156,3
157,3
158,3
159,3
160,3
161,4
162,4
163,4
164,4
165,5
166,5
167,4
168,4
169,5
170,5
171,5
172,5
173,5
174,4
175,4
176,4
177,5
178,5
179,6
180,6
181,6
182,6
183,7
184,6
185,6
186,6
187,6
188,6
189,6
190,6
191,6
192,6
193,6
194,5
195,6
196,5
197,6
198,6
199,7
200,7
201,8
202,8
203,8
204,8
205,8
206,8
207,8
208,7
209,8
210,6
211,7
212,5
213,5
214,5
215,5
216,5
217,6
218,5
219,6
220,6
221,5
222,7
223,4
224,7
225,5
226,6
227,6
228,6
229,6
230,8
231,8
232,8
233,8
234,9
235,7
236,7
237,8
238,7
239,7
240,8
241,6
242,7
243,4
244,4
245,5
246,3
247,4
248,3
249,5
250,5
251,5
252,5
253,5
254,5
255,5
256,5
257,5
258,5
259,5
260,6
261,5
262,6
263,6
264,5
265,6
266,5
267,6
268,5
269,6
270,5
271,6
272,6
273,6
274,6
275,6
276,5
277,5
278,5
279,6
280,5
281,5
282,5
283,6
284,5
285,5
286,5
287,5
288,5
289,5
290,5
291,5
292,5
293,7
294,5
295,5
296,5
297,5
298,5
299,5
300,5
301,5
302,5
303,7
304,7
305,7
306,7
307,6
308,6
309,7
310,7
311,7
312,6
313,6
314,6
315,7
316,7
317,8
318,7
319,7
320,7
321,7
322,8
323,7
324,6
325,7
326,9
327,8
328,8
329,8
330,7
331,8
332,9
333,10
334,9
335,10
336,10
337,10
338,10
339,10
340,9
341,9
342,9
343,9
344,9
345,10
346,8
347,7
348,7
349,6
350,6
351,7
352,7
353,6
354,7
355,6
356,8
357,7
358,7
359,8
360,8
361,8
362,7
363,8
364,7
365,7
366,7
367,7
368,7
369,6
370,6
371,6
372,5
373,6
374,7
375,7
376,7
377,7
378,7
379,8
380,8
381,7
382,8
383,7
384,7
385,10
386,8
387,8
388,8
389,8
390,7
391,7
392,7
393,8
394,7
395,6
396,7
397,6
398,6
399,5
400,5
401,6
402,6
403,6
404,6
405,6
406,6
407,5
408,5
409,5
410,6
411,5
412,6
413,6
414,7
415,6
416,6
417,6
418,8
419,6
420,7
421,6
422,5
423,5
424,6
425,4
426,5
427,5
428,5
429,5
430,7
431,6
432,6
433,6
434,6
435,5
436,5
437,5
438,5
439,4
440,4
441,5
442,5
443,5
444,5
445,5
446,5
447,6
448,7
449,7
450,8
451,8
452,8
453,8
454,8
455,7
456,7
457,7
458,7
459,5
460,6
461,5
462,5
463,6
464,5
465,5
466,7
467,7
468,6
469,7
470,8
471,8
472,7
473,7
474,7
475,7
476,7
477,7
478,7
479,7
480,7
481,8
482,8
483,8
484,8
485,7
486,7
487,9
488,8
489,7
490,4
491,3
492,5
493,5
494,3
495,3
496,4
497,3
498,3
499,5
500,5
501,5
502,5
503,5
504,5
505,5
506,5
507,5
508,5
509,6
510,6
511,6
512,7
513,5
514,5
515,5
516,5
517,6
518,6
519,6
520,4
521,6
522,6
523,6
524,6
525,8
526,7
527,8
528,6
529,7
530,7
531,7
532,7
533,7
534,6
535,6
536,7
537,7
538,7
539,7
540,7
541,8
542,5
543,6
544,7
545,6
546,6
547,6
548,6
549,6
550,7
551,7
552,7
553,7
554,8
555,8
556,7
557,6
558,5
559,6
560,5
561,5
562,6
563,5
564,5
565,8
566,7
567,5
568,6
569,6
570,5
571,4
572,3
573,4
574,5
575,5
576,5
577,5
578,3
579,4
580,3
581,3
582,3
583,4
584,5
585,6
586,8
587,7
588,7
589,8
590,8
591,8
592,8
593,8
594,8
595,8
596,8
597,8
598,8
599,8
600,8
601,8
602,8
603,6
604,6
605,6
606,6
607,7
608,9
609,8
610,10
611,10
612,9
613,10
614,9
615,10
616,8
617,10
618,11
619,10
620,10
621,10
622,10
623,10
624,9
625,9
626,9
627,10
628,10
629,11
630,9
631,9
632,9
633,8
634,7
635,8
636,9
637,7
638,6
639,7
640,7
641,7
642,6
643,5
644,6
645,7
646,7
647,6
648,6
649,7
650,7
651,7
652,6
653,6
654,5
655,6
656,6
657,6
658,6
659,6
660,8
661,8
662,6
663,6
664,6
665,5
666,5
667,4
668,4
669,4
670,4
671,6
672,6
673,8
674,7
675,7
676,7
677,7
678,6
679,7
680,7
681,6
682,7
683,8
684,8
685,8
686,8
687,8
688,8
689,8
690,8
691,8
692,6
693,6
694,7
695,7
696,7
697,6
698,6
699,6
700,5
701,6
702,8
703,6
704,7
705,8
706,9
707,10
708,10
709,9
710,10
711,10
712,10
713,10
714,10
715,10
716,9
717,9
718,9
719,9
720,8
721,8
722,8
723,6
724,6
725,6
726,8
727,7
728,7
729,6
730,7
731,6
732,6
733,7
734,8
735,7
736,8
737,8
738,8
739,8
740,9
741,8
742,8
743,8
744,8
745,8
746,10
747,9
748,9
749,9
750,10
751,9
752,9
753,8
754,7
755,7
756,8
757,8
758,8
759,8
760,8
761,8
762,8
763,8
764,8
765,10
766,10
767,9
768,8
769,8
770,9
771,9
772,9
773,9
774,9
775,10
776,9
777,9
778,8
779,10
780,11
781,9
782,10
783,9
784,9
785,11
786,11
787,9
788,10
789,10
790,11
791,9
792,9
793,9
794,9
795,8
796,8
797,8
798,10
799,8
800,7
801,8
802,7
803,9
804,9
805,9
806,8
807,9
808,7
809,6
810,6
811,7
812,6
813,8
814,7
815,7
816,7
817,7
818,7
819,7
820,8
821,7
822,6
823,8
824,8
825,8
826,8
827,8
828,9
829,9
830,8
831,8
832,7
833,6
834,6
835,7
836,7
837,7
838,7
839,7
840,9
841,9
842,8
843,9
844,7
845,8
846,8
847,7
848,7
849,9
850,7
851,7
852,6
853,5
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,9
862,7
863,8
864,7
865,7
866,7
867,7
868,7
869,8
870,7
871,7
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,7
880,6
881,5
882,6
883,7
884,8
885,8
886,8
887,9
888,8
889,8
890,8
891,8
892,8
893,10
894,9
895,8
896,7
897,8
898,7
899,8
900,6
901,7
902,7
903,7
904,6
905,8
906,9
907,9
908,9
909,8
910,8
911,9
912,9
913,8
914,9
915,9
916,8
917,8
918,8
919,8
920,8
921,8
922,9
923,7
924,7
925,6
926,6
927,7
928,6
929,5
930,5
931,5
932,6
933,6
934,6
935,6
936,7
937,8
938,8
939,7
940,7
941,8
942,8
943,9
944,9
945,8
946,9
